Ticker,Price,Number of Shares to Buy,One-Year Price Return,One-Year Return Percentile,Six-Month Price Return,Six-Month Return Percentile,Three-Month Price Return,Three-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,HQM Score
VRSK,179.92999267578125,,,,,,,,,,
VRSN,183.8699951171875,,,,,,,,,,
VRTX,302.0199890136719,,,,,,,,,,
VTR,39.86000061035156,,,,,,,,,,
VZ,39.400001525878906,,,,,,,,,,
WAB,88.06999969482422,,,,,,,,,,
WAT,290.8399963378906,,,,,,,,,,
WBA,33.15999984741211,,,,,,,,,,
WDC,37.16999816894531,,,,,,,,,,
WEC,90.55999755859375,,,,,,,,,,
WELL,62.31999969482422,,,,,,,,,,
WFC,43.310001373291016,,,,,,,,,,
WHR,144.44000244140625,,,,,,,,,,
WM,166.6300048828125,,,,,,,,,,
WMB,30.459999084472656,,,,,,,,,,
WMT,132.9199981689453,,,,,,,,,,
WRB,67.9800033569336,,,,,,,,,,
WRK,32.7400016784668,,,,,,,,,,
WST,259.6700134277344,,,,,,,,,,
WU,14.289999961853027,,,,,,,,,,
WY,29.809999465942383,,,,,,,,,,
WYNN,72.18000030517578,,,,,,,,,,
XEL,64.33000183105469,,,,,,,,,,
XOM,99.12000274658203,,,,,,,,,,
XRAY,30.239999771118164,,,,,,,,,,
XRX,14.890000343322754,,,,,,,,,,
XYL,92.66000366210938,,,,,,,,,,
YUM,112.33000183105469,,,,,,,,,,
ZBH,112.48999786376953,,,,,,,,,,
ZBRA,281.8800048828125,,,,,,,,,,
ZION,53.52000045776367,,,,,,,,,,
ZTS,154.58999633789062,,,,,,,,,,
