,Ticker,Price,Number of Shares to Buy,One-Year Price Return,One-Year Return Percentile,Six-Month Price Return,Six-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,HQM Score
158,EXPE,98.98999786376952,,-0.4254788385927447,0.07352941176470588,-0.4560391241464934,0.014705882352941178,-0.0184432388546724,0.5378151260504201,
159,EXR,178.11000061035156,,0.0651921154763448,0.7857142857142857,-0.1507374449912928,0.4600840336134454,-0.113477198839318,0.1092436974789916,
160,F,12.510000228881836,,-0.1370990823811188,0.4642857142857143,-0.149810721740997,0.4642857142857143,-0.1676646406427574,0.02100840336134454,
161,FANG,139.3699951171875,,0.4017299112024342,0.9495798319327732,0.0665866374108355,0.9033613445378151,0.0399970213421518,0.8739495798319328,
162,FAST,48.130001068115234,,-0.0663929258032323,0.5966386554621849,-0.1703962697065546,0.39705882352941174,-0.0431411173331883,0.38655462184873945,
163,FBHS,58.16999816894531,,-0.3816504270443238,0.10084033613445378,-0.1844507722489889,0.35084033613445376,-0.0279077870886395,0.4747899159663866,
164,FCX,30.51000022888184,,-0.0982615350566302,0.5315126050420168,-0.3650934643873047,0.05042016806722689,0.0849928633826311,0.9726890756302521,
165,FDX,156.8699951171875,,-0.2843391497622488,0.19537815126050423,-0.2220170767348217,0.2415966386554622,-0.231669704050339,0.0021008403361344537,
166,FE,37.77000045776367,,0.0770527513517306,0.796218487394958,-0.1893110037762964,0.3403361344537815,-0.0490936732882843,0.3445378151260504,
167,FFIV,156.27999877929688,,-0.2281706732669521,0.2878151260504202,-0.269446521517482,0.14495798319327732,0.0081930476580007,0.7310924369747899,
168,FIS,79.5999984741211,,-0.3313237363954526,0.13445378151260504,-0.2081529951973836,0.2920168067226891,-0.1047868146565937,0.13865546218487396,
169,FISV,100.5500030517578,,-0.0797180936680984,0.5651260504201681,-0.0023811673934865,0.8088235294117648,-0.0346582227671789,0.4390756302521009,
170,FITB,34.099998474121094,,-0.1968837063464183,0.35504201680672265,-0.1407374725265746,0.4915966386554622,0.0354481707172281,0.8571428571428572,
171,FLS,26.82999992370605,,-0.2227561084824759,0.3025210084033613,-0.2557536758500795,0.16386554621848737,-0.0992874927227877,0.14915966386554622,
172,FLT,187.0500030517578,,-0.290886329830256,0.1869747899159664,-0.2507810610108303,0.17857142857142858,-0.1051951346184517,0.13655462184873948,
173,FMC,112.04000091552734,,0.2702845101016863,0.9159663865546218,-0.1669976295239137,0.41806722689075626,0.0719850858128568,0.9495798319327732,
